WAVELENGTH	THROUGHPUT
1989.95361328125	0.0
1990.0	6.362042570901409e-09
1990.04638671875	6.3756355817574224e-09
2000.0	4.400438698679414e-11
2000.0482177734375	1.2295259753673917e-11
2010.0	3.6727532417902986e-09
2010.0499267578125	3.691328599345469e-09
2020.0	2.6128239316412322e-09
2020.0517578125	2.6071341247932122e-09
2030.0	3.1460750587610124e-09
2030.053466796875	3.149015103949076e-09
2040.0	8.69365446706933e-09
2040.0552978515625	8.724817304034223e-09
2050.0	4.8710135237483095e-09
2050.05712890625	4.8486825805290715e-09
2060.0	1.7178464952280984e-09
2060.05908203125	1.6989987584358803e-09
2070.0	2.5650889065735422e-09
2070.060791015625	2.570434542693746e-09
2080.0	4.350372146781343e-09
2080.062744140625	4.361759100896089e-09
2090.0	6.174181012589239e-09
2090.064697265625	6.1861173524404534e-09
2100.0	4.771430339449545e-09
2100.066650390625	4.762497726282497e-09
2110.0	1.5091136903261277e-10
2110.068603515625	1.179857226479338e-10
2120.0	1.551976189285344e-11
2120.070556640625	1.4767414527814402e-11
2130.0	1.3731321340065216e-09
2130.072509765625	1.383367496335461e-09
2140.0	1.4571035056101705e-09
2140.07470703125	1.4576668990409962e-09
2150.0	5.029756667535836e-09
2150.07666015625	5.058186985613745e-09
2160.0	5.757727899214506e-11
2160.07861328125	1.6728844543563543e-11
2170.0	1.722035126986921e-11
2170.080810546875	1.722449379912279e-11
2180.0	1.6943119357286818e-09
2180.082763671875	1.7087144622705336e-09
2190.0	4.278469498786944e-09
2190.084716796875	4.301040526790877e-09
2200.0	2.2878146505446633e-09
2200.0869140625	2.269683635304664e-09
2210.0	4.84554189558646e-09
2210.089111328125	4.869410104011037e-09
2220.0	1.10207381559272e-09
2220.091064453125	1.066373910045131e-09
2230.0	5.316866519274333e-09
2230.09326171875	5.357781432678757e-09
2240.0	2.7420704862238574e-09
2240.095458984375	2.7162071609788746e-09
2250.0	2.1306319676772462e-09
2250.097412109375	2.1247460907796825e-09
2260.0	2.7904426049441575e-09
2260.099609375	2.797274166659812e-09
2270.0	1.1171397633227636e-08
2270.101806640625	1.1259376011234452e-08
2280.0	6.395750913886547e-09
2280.10400390625	6.343418541022637e-09
2290.0	4.801100900861524e-09
2290.106201171875	4.784227627074463e-09
2300.0	2.370167570384894e-09
2300.1083984375	2.343004998191756e-09
2310.0	2.3438001214752454e-09
2310.110595703125	2.3437991950852554e-09
2320.0	5.107164720889496e-09
2320.11279296875	5.139060648700338e-09
2330.0	1.1090866854507047e-08
2330.114990234375	1.1161074934309039e-08
2340.0	3.632504789811145e-10
2340.1171875	2.334749805794065e-10
2350.0	7.171734847981142e-09
2350.119384765625	7.256656841866233e-09
2360.0	5.272341937470446e-09
2360.12158203125	5.2475231442846595e-09
2370.0	5.138416954690156e-09
2370.123779296875	5.13707612713153e-09
2380.0	2.6482298538197174e-09
2380.126220703125	2.616006575999175e-09
2390.0	4.4202933521869415e-09
2390.12841796875	4.4439886798637766e-09
2400.0	8.370073341155673e-09
2400.130615234375	8.421284541844224e-09
2410.0	1.4954035091478676e-09
2410.1328125	1.402262594506665e-09
2420.0	6.88785759047727e-09
2420.13525390625	6.9629847209217156e-09
2430.0	7.742930245199613e-09
2430.137451171875	7.753531320400491e-09
