# source: https://jwst-docs.stsci.edu/jwst-near-infrared-camera/nircam-instrumentation/nircam-filters 
# Wavelength(nm) Transmission(0-1)
968.2000122070312 0.0
969.2000122070312 0.0
970.2000122070312 5.178362062028729e-06
971.2000122070312 6.147106810879723e-06
972.2000122070312 7.1410325911220855e-06
973.2000122070312 8.1381874467981e-06
974.2000122070312 9.05650932346835e-06
975.2000122070312 9.95677067861624e-06
976.2000122070312 1.0880562923046692e-05
977.2000122070312 1.201634345788777e-05
978.2000122070312 1.3472597538165258e-05
979.2000122070312 1.5467604698429306e-05
980.2000122070312 1.8137780562160598e-05
981.2000122070312 2.174569312160969e-05
982.2000122070312 2.6635005146681534e-05
983.2000122070312 3.3133643419972855e-05
984.2000122070312 4.152450224843489e-05
985.2000122070312 5.222948515683088e-05
986.2000122070312 6.529264336074028e-05
987.2000122070312 8.091873250498767e-05
988.2000122070312 9.916839758230236e-05
989.2000122070312 0.00012003994442191229
990.2000122070312 0.000143750741341417
991.2000122070312 0.00017014719374834158
992.2000122070312 0.0001999333065174841
993.2000122070312 0.00023395450685621862
994.2000122070312 0.0002737498695661689
995.2000122070312 0.000321174471132053
996.2000122070312 0.00038006295405712087
997.2000122070312 0.00045546282687906415
998.2000122070312 0.01343763143185234
999.2000122070312 0.0279657030484528
1000.2000122070311 0.044245497347129785
1001.2000122070312 0.04930364692596455
1002.2000122070311 0.05532186512996198
1003.2000122070312 0.06148006498679737
1004.2000122070311 0.06914392868183666
1005.2000122070312 0.07761902329988035
1006.2000122070311 0.0886274103222663
1007.2000122070312 0.10101183289746506
1008.2000122070311 0.11505519474913556
1009.2000122070312 0.13069588434120663
1010.2000122070311 0.14735217116321575
1011.2000122070312 0.16554941648344998
1012.2000122070311 0.18381724170560843
1013.2000122070312 0.20254314079751692
1014.2000122070311 0.21920716692986678
1015.2000122070312 0.23356578191797128
1016.2000122070311 0.24390297729297036
1017.2000122070312 0.2512399552720792
1018.2000122070311 0.254887602044816
1019.2000122070312 0.25673431984809875
1020.2000122070311 0.25675960935781866
1021.2000122070312 0.2570561347386915
1022.2000122070311 0.25647982256207463
1023.2000122070312 0.25635856075063573
1024.199951171875 0.25574299616385593
1025.199951171875 0.2561438028911366
1026.199951171875 0.2563792835715987
1027.199951171875 0.257386094706781
1028.199951171875 0.2585139461135749
1029.199951171875 0.259638796392112
1030.199951171875 0.26120079378929395
1031.199951171875 0.2627015901591987
1032.199951171875 0.265159007121201
1033.199951171875 0.2667455988799931
1034.199951171875 0.2694286057482363
1035.199951171875 0.2713932983120785
1036.199951171875 0.27333224507595605
1037.199951171875 0.2737048723939437
1038.199951171875 0.2757186091240258
1039.199951171875 0.2771409037505645
1040.199951171875 0.2791104941932679
1041.199951171875 0.2794517438194979
1042.199951171875 0.28057468369924565
1043.199951171875 0.2810016338190041
1044.199951171875 0.28170284112293326
1045.199951171875 0.2822485667391423
1046.199951171875 0.28350540004612224
1047.199951171875 0.28454739138523305
1048.199951171875 0.28545820950879236
1049.199951171875 0.286237873510067
1050.199951171875 0.28708334746187597
1051.199951171875 0.2883507406236736
1052.199951171875 0.2893006837916571
1053.199951171875 0.29014975970873763
1054.199951171875 0.29120539030321896
1055.199951171875 0.29138712472487865
1056.199951171875 0.2916997035234972
1057.199951171875 0.29130258770589756
1058.199951171875 0.2915720585321736
1059.199951171875 0.2913307039647628
1060.199951171875 0.2903486761966111
1061.199951171875 0.289414084182503
1062.199951171875 0.28800814975141564
1063.199951171875 0.28631386718500784
1064.199951171875 0.2848395934298878
1065.199951171875 0.2834137468270501
1066.199951171875 0.2822575326477874
1067.199951171875 0.2799545918994133
1068.199951171875 0.2780954655688075
1069.199951171875 0.2757279089360791
1070.199951171875 0.2733956451945845
1071.199951171875 0.2714012700075412
1072.199951171875 0.2693811270361122
1073.199951171875 0.2680255312755528
1074.199951171875 0.26622895315753653
1075.199951171875 0.2651854952838468
1076.199951171875 0.26458737921007225
1077.199951171875 0.26403192446803375
1078.199951171875 0.26413369555905425
1079.199951171875 0.26360801917584425
1080.199951171875 0.26406570049596456
1081.199951171875 0.2647629872827669
1082.199951171875 0.2658141526391524
1083.199951171875 0.26625559742898813
1084.199951171875 0.2673997398791633
1085.199951171875 0.2683430644707747
1086.199951171875 0.27019062579517944
