# source: https://jwst-docs.stsci.edu/jwst-near-infrared-camera/nircam-instrumentation/nircam-filters 
# Wavelength(nm) Transmission(0-1)
2296.3553049999996 0.0
2297.9633969999995 0.0
2299.571489 7.222730997421457e-07
2301.179581 1.2878903623177252e-06
2302.787673 7.688693759399596e-07
2304.395765 2.2701407249501677e-07
2306.003857 1.3993155478018122e-07
2307.611949 2.5825422062716636e-07
2309.220041 8.990873839181122e-07
2310.828133 3.804069156610929e-06
2312.436225 1.8378970598555997e-06
2314.044317 1.2756995510736157e-06
2315.652409 1.8656472307198581e-06
2317.260501 4.564273321112668e-06
2318.868592 1.4173923861019917e-05
2320.476684 1.3012054228389339e-05
2322.084776 1.2843650787366483e-05
2323.692868 1.4327511442517494e-05
2325.30096 2.0939719135354348e-05
2326.909052 2.7759060130373746e-05
2328.517144 3.730427487707177e-05
2330.125236 4.9389001273643427e-05
2331.733328 5.3115931039281704e-05
2333.34142 4.884466898845306e-05
2334.949512 4.526929361751182e-05
2336.557604 5.990778089072223e-05
2338.165696 9.033363340421614e-05
2339.773788 0.0001329609165708845
2341.38188 9.962446609901418e-05
2342.989972 8.663898324687017e-05
2344.598064 9.356124087643045e-05
2346.206156 0.0001238142833043869
2347.814248 0.0001856199097213616
2349.42234 0.00018469415635715062
2351.030431 0.00017827006441424397
2352.638523 0.0001817440854600016
2354.246615 0.00022198037647459297
2355.854707 0.0002721014120500437
2357.462799 0.0003368886060445207
2359.070891 0.0003971035826063968
2360.678983 0.000460697485664298
2362.287075 0.0005417642271386067
2363.895167 0.0006245640100069691
2365.503259 0.0007499376234584035
2367.111351 0.0009648763541034296
2368.719443 0.0012164036225879788
2370.327535 0.0015081601871871333
2371.935627 0.0017738205948522865
2373.543719 0.00211070902190881
2375.151811 0.0026112204403019625
2376.759903 0.003249160659852516
2378.367995 0.004038971726438508
2379.976087 0.0048735017248665545
2381.584179 0.0058902560737832035
2383.192271 0.007160355089792429
2384.800362 0.008774532825214735
2386.408454 0.010751399719809797
2388.016546 0.013018974444262858
2389.624638 0.015647984073080004
2391.23273 0.01881530506160852
2392.840822 0.022262991640231895
2394.448914 0.026310665154454193
2396.057006 0.031005532519763283
2397.665098 0.03596768617699446
2399.27319 0.04175049748046582
2400.881282 0.048104379844501985
2402.489374 0.05487606839848595
2404.097466 0.06259961486331701
2405.705558 0.07097392084964399
2407.31365 0.08024954363384981
2408.921742 0.09068298095244352
2410.529834 0.10162558438706001
2412.137926 0.11369202834649168
2413.746018 0.12703131919507632
2415.35411 0.14053332555095704
2416.962201 0.15538349994572925
2418.570293 0.17113928681159113
2420.178385 0.1860728867027549
2421.786477 0.20225634595409947
2423.394569 0.2181481276634042
2425.002661 0.23293352871305154
2426.610753 0.24883333502035015
2428.218845 0.26328632570244986
2429.826937 0.27700359398492835
2431.435029 0.2921320900216527
2433.043121 0.3050039323238443
2434.651213 0.317908947247561
2436.259305 0.33223053123951296
2437.867397 0.3431823805363412
2439.475489 0.35493824872771834
2441.083581 0.36717110925621277
2442.691673 0.37543496241144686
2444.299765 0.38430941709287886
2445.907857 0.3924373456252448
2447.515949 0.3977079163339987
2449.12404 0.4030982176548243
2450.732132 0.4069760519806932
2452.340224 0.40885950289714135
2453.948316 0.41097440245472255
2455.556408 0.4122638034238975
2457.1645 0.41286098093608276
2458.772592 0.41368202493682577
2460.380684 0.4140303206777739
2461.988776 0.4144186127816024
2463.596868 0.4145815897121894
2465.20496 0.4146716388995946
2466.813052 0.4149512102782409
2468.421144 0.4150045983038682
