# source: https://jwst-docs.stsci.edu/jwst-near-infrared-camera/nircam-instrumentation/nircam-filters 
# Wavelength(nm) Transmission(0-1)
1548.4000244140627 0.0
1549.4000244140627 0.0
1550.4000244140625 3.3526375737208783e-07
1551.4000244140625 4.7046963533544337e-07
1552.4000244140625 1.5401538905763127e-06
1553.4000244140625 7.201986648223029e-08
1554.4000244140625 3.2631245497390675e-07
1555.4000244140625 1.0565885869703561e-06
1556.4000244140625 7.616212686817339e-07
1557.4000244140625 8.945193149441858e-08
1558.4000244140625 1.2713941515617862e-06
1559.4000244140625 7.729898089485637e-07
1560.4000244140625 5.735821559210048e-07
1561.4000244140625 1.8632475257412063e-06
1562.4000244140625 9.503750468609528e-07
1563.4000244140625 1.0906728083389822e-06
1564.4000244140625 4.738930877189997e-11
1565.4000244140625 5.439710861838592e-07
1566.4000244140625 3.6788789355202815e-06
1567.4000244140625 3.129769816364128e-07
1568.4000244140625 4.254196288079448e-07
1569.4000244140625 1.3594354196549052e-06
1570.4000244140625 1.3523221685572864e-06
1571.4000244140625 1.1083032072978055e-06
1572.4000244140625 1.4002955664404654e-06
1573.4000244140625 5.031840243529858e-07
1574.4000244140625 4.4429880288798934e-07
1575.4000244140625 1.3941900469174057e-06
1576.4000244140625 1.7279679215472394e-06
1577.4000244140625 1.1703261529444826e-06
1578.4000244140625 6.391575532411407e-07
1579.4000244140625 1.6460394938115613e-06
1580.4000244140625 6.219633800422941e-07
1581.4000244140625 1.8781898267486715e-06
1582.4000244140625 1.148599109045353e-06
1583.4000244140625 4.728468958528679e-11
1584.4000244140625 1.6910006514847912e-06
1585.4000244140625 3.4313016960789554e-07
1586.4000244140625 4.7172614186964855e-07
1587.4000244140625 1.545396573761961e-06
1588.4000244140625 1.9878758687477808e-06
1589.4000244140625 1.461286688783453e-06
1590.4000244140625 1.705030437176976e-06
1591.4000244140625 2.422119610882187e-06
1592.4000244140625 2.642177209324964e-06
1593.4000244140625 2.891713441407268e-06
1594.4000244140625 3.933780616453425e-06
1595.4000244140625 7.252624556547557e-06
1596.4000244140625 7.511809346375272e-06
1597.4000244140625 9.445929523647282e-06
1598.4000244140625 1.1114534298899531e-05
1599.4000244140625 1.542879187873468e-05
1600.4000244140625 1.76915575281121e-05
1601.4000244140625 1.9740405363063426e-05
1602.4000244140625 2.586804917029562e-05
1603.4000244140625 3.2560309787594706e-05
1604.4000244140625 3.884521878753056e-05
1605.4000244140625 4.832078714078401e-05
1606.4000244140625 6.117625506499105e-05
1607.4000244140625 7.990909932983827e-05
1608.4000244140625 0.00010344702394816175
1609.4000244140625 0.00014157317841254102
1610.4000244140625 0.00019351218518722364
1611.4000244140625 0.00030284801647494493
1612.4000244140625 0.00041946048878035384
1613.4000244140625 0.0006788706497913586
1614.4000244140625 0.0011088045258060876
1615.4000244140625 0.0019484456840312856
1616.4000244140625 0.0031992369848095796
1617.4000244140625 0.005248917647922653
1618.4000244140625 0.008799611632230411
1619.4000244140625 0.011556332200106286
1620.4000244140625 0.014066608219347045
1621.4000244140625 0.016441119241435622
1622.4000244140625 0.020180272631259343
1623.4000244140625 0.022670204224456585
1624.4000244140625 0.02206161643141012
1625.4000244140625 0.02700955175354635
1626.4000244140625 0.03100923078956733
1627.4000244140625 0.03845601605050191
1628.4000244140625 0.04039724370801959
1629.4000244140625 0.051616968561786235
1630.4000244140625 0.06548117502232065
1631.4000244140625 0.07814739234748037
1632.4000244140625 0.10077576884177017
1633.4000244140625 0.13124018006433658
1634.4000244140625 0.17604454768229263
1635.4000244140625 0.23332084077793727
1636.4000244140625 0.2973573605727594
1637.4000244140625 0.36726386467098965
1638.4000244140625 0.4045644145801745
1639.4000244140625 0.4340574960026344
1640.4000244140625 0.4588862636920206
1641.4000244140625 0.45716333809286164
1642.4000244140625 0.4557807811813126
1643.4000244140625 0.4531799937410754
1644.4000244140625 0.4577012926204882
1645.4000244140625 0.46758243971065394
1646.4000244140625 0.46029007858801807
1647.4000244140625 0.4524476117367713
1648.4000244140625 0.45304901661440367
1649.4000244140625 0.4156328059463269
1650.4000244140625 0.39285370336135683
1651.4000244140625 0.3436945302642116
1652.4000244140625 0.29225072181390394
1653.4000244140625 0.22710997945277622
1654.4000244140625 0.1802975187307837
1655.4000244140625 0.14373274700566468
1656.4000244140625 0.10933419231061722
1657.4000244140625 0.08930433071546541
1658.4000244140625 0.0720718440415951
1659.4000244140625 0.06115362415110425
1660.4000244140625 0.054424638790585345
1661.4000244140625 0.04688075184967357
1662.4000244140625 0.03754379516335026
1663.4000244140625 0.031873737773187805
1664.4000244140625 0.031956084278018895
