# source: https://jwst-docs.stsci.edu/jwst-near-infrared-camera/nircam-instrumentation/nircam-filters 
# Wavelength(nm) Transmission(0-1)
747.5499877929688 0.0
748.5499877929688 0.0
749.5499877929688 4.182846350087425e-07
750.5499877929688 4.412206244062606e-07
751.5499877929688 4.7102973764480145e-07
752.5499877929688 4.481336721061807e-07
753.5499877929688 4.837941998025577e-07
754.5499877929688 4.6681518656051283e-07
755.5499877929688 4.6658168493060805e-07
756.5499877929688 4.3284029544069956e-07
757.5499877929688 4.740687104015235e-07
758.5499877929688 5.251171911696865e-07
759.5499877929688 5.289357237515526e-07
760.5499877929688 5.474034662861059e-07
761.5499877929688 5.381298982883143e-07
762.5499877929688 6.025703579239388e-07
763.5499877929688 6.003462006418971e-07
764.5499877929688 6.166930637921904e-07
765.5499877929688 6.44892724908062e-07
766.5499877929688 6.54814383227887e-07
767.5499877929688 7.108684430148247e-07
768.5499877929688 7.599362182791068e-07
769.5499877929688 9.995078878366016e-07
770.5499877929688 1.1519863413287054e-06
771.5499877929688 1.5637229124819101e-06
772.5499877929688 2.0728263440608396e-06
773.5499877929688 3.068897647281187e-06
774.5499877929688 4.643446107925947e-06
775.5499877929688 6.863935495256633e-06
776.5499877929688 9.969073520027286e-06
777.5499877929688 1.412670547174318e-05
778.5499877929688 1.9873025055598612e-05
779.5499877929688 2.6976235809173627e-05
780.5499877929688 3.7861748139719794e-05
781.5499877929688 5.3972578157481096e-05
782.5499877929688 8.131677067200107e-05
783.5499877929688 0.00013493305904673948
784.5499877929688 0.0002337516670641791
785.5499877929688 0.0004548201264428889
786.5499877929688 0.0009871689492808252
787.5499877929688 0.0022389610004614757
788.5499877929688 0.005275391339031103
789.5499877929688 0.012399292745604074
790.5499877929688 0.026127506685585448
791.5499877929688 0.04898619455371912
792.5499877929688 0.08056278718457394
793.5499877929688 0.11902020792425824
794.5499877929688 0.1569201353343646
795.5499877929688 0.19078861009816378
796.5499877929688 0.21926620825774418
797.5499877929688 0.24028066900936407
798.5499877929688 0.2551947625402244
799.5499877929688 0.2647344321400545
800.5499877929688 0.2713981581051854
801.5499877929688 0.2745860955446509
802.5499877929688 0.27545637181174665
803.5499877929688 0.27591197401033857
804.5499877929688 0.2770345562824466
805.5499877929688 0.27786714279300234
806.5499877929688 0.27704161899527135
807.5499877929688 0.2736416157912026
808.5499877929688 0.269034847566012
809.5499877929688 0.26560626140884
810.5499877929688 0.26502145392079546
811.5499877929688 0.26705459520202335
812.5499877929688 0.2704077272416257
813.5499877929688 0.27263159385709385
814.5499877929688 0.2750148167152274
815.5499877929688 0.2743290967628009
816.5499877929688 0.2740820548354781
817.5499877929688 0.2759598380010698
818.5499877929688 0.28057846599813197
819.5499877929688 0.28541471660958617
820.5499877929688 0.29200829498465786
821.5499877929688 0.29686703347696586
822.5499877929688 0.2991574757785594
823.5499877929688 0.2998933101658027
824.5499877929688 0.299220144349082
825.5499877929688 0.2959417252722578
826.5499877929688 0.2927054033419237
827.5499877929688 0.29091317585173204
828.5499877929688 0.29077414022997694
829.5499877929688 0.29192705051320383
830.5499877929688 0.29278364415675573
831.5499877929688 0.29334432068570515
832.5499877929688 0.29272316551743366
833.5499877929688 0.29099926228792083
834.5499877929688 0.28880913318261936
835.5499877929688 0.2889076162503513
836.5499877929688 0.28992409448437234
837.5499877929688 0.29209198041686696
838.5499877929688 0.2946763364855424
839.5499877929688 0.2967356804974895
840.5499877929688 0.2987920557717908
841.5499877929688 0.30049955874434764
842.5499877929688 0.30202396685603844
843.5499877929688 0.3033667122416098
844.5499877929688 0.3047813950795427
845.5499877929688 0.30484353060330044
846.5499877929688 0.30503619862830356
847.5499877929688 0.3037582266894745
848.5499877929688 0.30346129318764437
849.5499877929688 0.3045578274546146
850.5499877929688 0.3055639805497133
851.5499877929688 0.3077071400173969
852.5499877929688 0.30722408262500633
853.5499877929688 0.30648018937611543
854.5499877929688 0.30592255191818757
855.5499877929688 0.30419628263089327
856.5499877929688 0.3040780267168392
857.5499877929688 0.3039876513235234
858.5499877929688 0.30494918696277823
859.5499877929688 0.30442178512833024
860.5499877929688 0.3057491839004393
861.5499877929688 0.305904677184965
862.5499877929688 0.30434621109244914
863.5499877929688 0.3039967894568773
864.5499877929688 0.30602734341983534
865.5499877929688 0.3070986205315815
866.5499877929688 0.31151010030911197
867.5499877929688 0.3132194780340888
868.5499877929688 0.3139586415292452
869.5499877929688 0.31595983532207794
870.5499877929688 0.3186576614341654
871.5499877929688 0.3173878326981381
872.5499877929688 0.31991447249287663
873.5499877929688 0.3201535778536009
874.5499877929688 0.32031111846368426
875.5499877929688 0.31695694693792564
876.5499877929688 0.31615756649334104
877.5499877929688 0.31806084460447637
878.5499877929688 0.31639699222047074
879.5499877929688 0.3127333287732676
880.5499877929688 0.31530882776983676
881.5499877929688 0.3130278808234022
882.5499877929688 0.3132481015837609
883.5499877929688 0.31219573653882476
884.5499877929688 0.312523801434487
885.5499877929688 0.3064358199696683
886.5499877929688 0.30303823730275076
887.5499877929688 0.3081052542050141
888.5499877929688 0.3149277834112449
889.5499877929688 0.31271843548255784
890.5499877929688 0.3139414162839088
891.5499877929688 0.32096824139188584
892.5499877929688 0.3236834247526164
893.5499877929688 0.3246483481818001
894.5499877929688 0.32569997758658614
895.5499877929688 0.32619450340750233
896.5499877929688 0.3247743620333503
897.5499877929688 0.3234973325300723
898.5499877929688 0.3221376364075077
899.5499877929688 0.3210371630936884
900.5499877929688 0.3199801925076593
901.5499877929688 0.3180307837219064
902.5499877929688 0.3169117262633303
903.5499877929688 0.31427283291620084
904.5499877929688 0.31254009765081603
905.5499877929688 0.31305425077220955
906.5499877929688 0.3114702537244648
907.5499877929688 0.3102239284286554
908.5499877929688 0.31180490870838296
909.5499877929688 0.3128381712977517
910.5499877929688 0.3155003436888993
911.5499877929688 0.31758177949874355
912.5499877929688 0.32033292704497096
913.5499877929688 0.3244284269022083
914.5499877929688 0.32688828861185043
915.5499877929688 0.3301756365234064
916.5499877929688 0.3349727977475958
917.5499877929688 0.336428862171682
918.5499877929688 0.33926635625880536
919.5499877929688 0.3399717774765302
920.5499877929688 0.33985693848535586
921.5499877929688 0.3408590900270024
922.5499877929688 0.34011441405016085
923.5499877929688 0.33938939056754747
924.5499877929688 0.3366575881503883
925.5499877929688 0.33596943823060493
926.5499877929688 0.3344921502844802
927.5499877929688 0.332481239885666
928.5499877929688 0.3306987049698532
929.5499877929688 0.33027614961918694
930.5499877929688 0.3292928918284385
931.5499877929688 0.3290840834246726
932.5499877929688 0.328771732035201
933.5499877929688 0.32810788460472207
934.5499877929688 0.32790445939410195
935.5499877929688 0.32729633140303344
936.5499877929688 0.32689346147463977
937.5499877929688 0.32706259701884327
938.5499877929688 0.32637878288697614
939.5499877929688 0.32688342486577915
940.5499877929688 0.3283317774422757
941.5499877929688 0.32901720583290195
942.5499877929688 0.33124584746494934
943.5499877929688 0.33308713126956385
944.5499877929688 0.3358895065977754
945.5499877929688 0.33736780136608086
946.5499877929688 0.33889806079561996
947.5499877929688 0.3383358538756851
948.5499877929688 0.33782792753609325
949.5499877929688 0.33748686545527645
950.5499877929688 0.3361608860728638
951.5499877929688 0.3364003494732982
952.5499877929688 0.33358772880261256
953.5499877929688 0.33307172072380864
954.5499877929688 0.3312573398317574
955.5499877929688 0.330418609087678
956.5499877929688 0.3290116181534995
957.5499877929688 0.32761465749856983
958.5499877929688 0.3283845545428567
959.5499877929688 0.32918206416389445
960.5499877929688 0.3302870826995885
961.5499877929688 0.3318756127092443
962.5499877929688 0.33429454517528734
963.5499877929688 0.3367525535675484
964.5499877929688 0.3394367677028719
965.5499877929688 0.3412631525098693
966.5499877929688 0.3428306058776853
967.5499877929688 0.34425797893353965
968.5499877929688 0.34527489558636254
