# Source: https://www.cosmos.esa.int/web/gaia/dr3-passbands
# Wavelength(nm) Transmission(0-1)
845.975 0.0
846.0 0.490988297858479
846.025 0.491218781049369
846.05 0.491446361383923
846.075 0.491671038862142
846.1 0.491892813484024
846.125 0.49211168524957
846.15 0.49232765415878
846.175 0.492540720211653
846.2 0.492750883408192
846.225 0.492958143748394
846.25 0.49316250123226
846.275 0.49336395585979
846.3 0.493562507630984
846.325 0.493758156545842
846.35 0.493950902604364
846.375 0.49414074580655
846.4 0.494327686152399
846.425 0.494511723641913
846.45 0.494692858275092
846.475 0.494871090051933
846.5 0.495046418972439
846.525 0.495218845036609
846.55 0.495388368244442
846.575 0.495554988595941
846.6 0.495718706091103
846.625 0.495879520729929
846.65 0.496037432512418
846.675 0.496192441438571
846.7 0.49634454750839
846.725 0.496493750721871
846.75 0.496640051079016
846.775 0.496783448579827
846.8 0.496923943224301
846.825 0.497061535012439
846.85 0.49719622394424
846.875 0.497328010019705
846.9 0.497456893238835
846.925 0.497582873601628
846.95 0.497705951108086
846.975 0.497826125758208
847.0 0.497943397551992
847.025 0.498057766489442
847.05 0.498169232570557
847.075 0.498277795795334
847.1 0.498383456163774
847.125 0.498486213675881
847.15 0.49858606833165
847.175 0.498683020131083
847.2 0.498777069074181
847.225 0.498868215160943
847.25 0.498956458391367
847.275 0.499041798765458
847.3 0.49912423628321
847.325 0.499203770944628
847.35 0.499280402749709
847.375 0.499354131698454
847.4 0.499424957790863
847.425 0.499492881026937
847.45 0.499557901406673
847.475 0.499620018930076
847.5 0.499679233597141
847.525 0.49973554540787
847.55 0.499788954362263
847.575 0.49983946046032
847.6 0.499887063702042
847.625 0.499931764087427
847.65 0.499973561616476
847.675 0.500012456289188
847.7 0.500048448105566
847.725 0.500081537065607
847.75 0.500111723169312
847.775 0.50013900641668
847.8 0.500163386807714
847.825 0.500184864342411
847.85 0.500203439020772
847.875 0.500219110842797
847.9 0.500231879808486
847.925 0.500241745917839
847.95 0.500248709170856
847.975 0.500252769567536
848.0 0.500253927107881
848.025 0.500252181791891
848.05 0.500247533619563
848.075 0.5002399825909
848.1 0.500229528705901
848.125 0.500216171964566
848.15 0.500199912366895
848.175 0.500180749912888
848.2 0.500158684602545
848.225 0.500133716435866
848.25 0.50010584541285
848.275 0.500075071533498
848.3 0.500041394797811
848.325 0.500004815205789
848.35 0.499965332757429
848.375 0.499922947452734
848.4 0.499877659291702
848.425 0.499829468274335
848.45 0.499778374400632
848.475 0.499724377670592
848.5 0.499667478084217
848.525 0.499607675641506
848.55 0.499544970342458
848.575 0.499479362187075
848.6 0.499410851175354
848.625 0.4993394373073
848.65 0.499266917130444
848.675 0.499195087192325
848.7 0.499123947492942
848.725 0.499053498032295
848.75 0.498983738810385
848.775 0.498914669827211
848.8 0.498846291082773
848.825 0.498778602577071
848.85 0.498711604310104
848.875 0.498645296281875
848.9 0.498579678492383
848.925 0.498514750941625
848.95 0.498450513629604
848.975 0.498386966556319
849.0 0.498324109721771
849.025 0.498261943125959
849.05 0.498200466768883
849.075 0.498139680650543
849.1 0.49807958477094
849.125 0.498020179130073
849.15 0.497961463727942
849.175 0.497903438564547
849.2 0.497846103639887
849.225 0.497789458953965
849.25 0.497733504506779
849.275 0.497678240298329
849.3 0.497623666328615
849.325 0.497569782597637
849.35 0.497516589105396
849.375 0.497464085851891
849.4 0.497412272837121
849.425 0.497361150061088
849.45 0.497310717523792
849.475 0.497260975225232
849.5 0.497211923165408
849.525 0.49716356134432
849.55 0.497115889761968
849.575 0.497068908418353
849.6 0.497022617313474
849.625 0.49697701644733
849.65 0.496932105819923
849.675 0.496887885431253
849.7 0.496844355281318
849.725 0.49680151537012
849.75 0.496759365697657
849.775 0.496717906263932
849.8 0.496677137068942
849.825 0.496637058112689
849.85 0.496597669395172
849.875 0.49655897091639
849.9 0.496520962676346
849.925 0.496483644675038
849.95 0.496447016912465
849.975 0.496411079388629
850.0 0.49637583210353
850.025 0.496341275057165
850.05 0.496307408249538
850.075 0.496274231680647
850.1 0.496241745350492
850.125 0.496209949259073
850.15 0.496178843406391
850.175 0.496148427792444
850.2 0.496118702417234
850.225 0.49608966728076
850.25 0.496061322383023
850.275 0.49603366772402
850.3 0.496006703303755
850.325 0.495980429122226
850.35 0.495954845179434
850.375 0.495929951475376
850.4 0.495905748010056
850.425 0.495882234783472
850.45 0.495859411795624
850.475 0.495837279046511
850.5 0.495815836536136
850.525 0.495795084264497
850.55 0.495775022231594
850.575 0.495755650437427
850.6 0.495736968881995
850.625 0.495718977565301
850.65 0.495701676487343
850.675 0.49568506564812
850.7 0.495669145047635
850.725 0.495653914685885
850.75 0.495639374562872
850.775 0.495625524678594
850.8 0.495612365033053
850.825 0.495599895626248
850.85 0.495588116458179
850.875 0.495577027528847
850.9 0.495566628838251
850.925 0.49555692038639
850.95 0.495547902173267
850.975 0.495539574198879
851.0 0.495531936463228
851.025 0.495524988966312
851.05 0.495518731708134
851.075 0.495513164688691
851.1 0.495508287907984
851.125 0.495504101366014
851.15 0.49550060506278
851.175 0.495497798998283
851.2 0.49549568317252
851.225 0.495494257585495
851.25 0.495493522237205
851.275 0.495493477127653
851.3 0.495494122256836
851.325 0.495495457624755
851.35 0.495497483231411
851.375 0.495499767672394
851.4 0.495501879543292
851.425 0.495503818844108
851.45 0.495505585574841
851.475 0.49550717973549
851.5 0.495508601326057
851.525 0.49550985034654
851.55 0.49551092679694
851.575 0.495511830677257
851.6 0.495512561987491
851.625 0.495513120727642
851.65 0.49551350689771
851.675 0.495513720497693
