3682 -1.2134207974176E-5
3690.8794 0.0006445243257685
3699.7588 0.0013382124741964
3708.6382 0.002073468535808
3717.5176 0.0029272875417355
3726.397 0.0042151788718204
3735.2764 0.0064427138321644
3744.1558 0.0098286897090071
3753.0352 0.014063940636596
3761.9146 0.018720494825239
3770.794 0.023607115055127
3779.6734 0.028694591168417
3788.5528 0.033982421817384
3797.4322 0.039470607002026
3806.3116 0.045159146302997
3815.191 0.051048049966256
3824.0704 0.05714080606873
3832.9497 0.06348167030199
3841.8291 0.070226086812702
3850.7085 0.077587134597141
3859.5879 0.085618340148425
3868.4673 0.094157323654464
3877.3467 0.10302692926195
3886.2261 0.11215920182824
3895.1055 0.12154580960538
3903.9849 0.131186679313
3912.8643 0.14108181095111
3921.7437 0.15123120451971
3930.6231 0.1616342331236
3939.5025 0.17227010612367
3948.3819 0.18302476177079
3957.2613 0.19366535246905
3966.1407 0.20403200791279
3975.0201 0.21422446095087
3983.8995 0.22446546442059
3992.7789 0.23488343355844
4001.6583 0.24505165383257
4010.5377 0.25336271995692
4019.4171 0.26173581170962
4028.2965 0.27016754549842
4037.1759 0.27861037547208
4046.0553 0.28689032862546
4054.9347 0.29476254992197
4063.8141 0.30216529236837
4072.6935 0.30929587776823
4081.5729 0.31637458316344
4090.4523 0.32348923346348
4099.3317 0.33065151422472
4108.2111 0.33786006716177
4117.0905 0.34507273073775
4125.9698 0.35207772700696
4134.8492 0.35847714082605
4143.7286 0.36404250491996
4152.608 0.36899497389504
4161.4874 0.37372477178422
4170.3668 0.37843832126724
4179.2462 0.38317606397198
4188.1256 0.38793829512889
4197.005 0.39270459812154
4205.8844 0.39738884077934
4214.7638 0.40185222741156
4223.6432 0.40603893065174
4232.5226 0.41004534262336
4241.402 0.41400135656226
4250.2814 0.41796574483432
4259.1608 0.42194462695995
4268.0402 0.42592309837033
4276.9196 0.42987510131035
4285.799 0.43378833153687
4294.6784 0.43767941893934
4303.5578 0.44156912968743
4312.4372 0.44541777905862
4321.3166 0.44904851261293
4330.196 0.45222356782815
4339.0754 0.45489845107685
4347.9548 0.45727617532621
4356.8342 0.45956811816115
4365.7136 0.46185441352544
4374.593 0.46414500442627
4383.4724 0.46643999780004
4392.3518 0.46873938641324
4401.2312 0.47104049864748
4410.1106 0.47330762740792
4418.9899 0.475413488216
4427.8693 0.47718389200438
4436.7487 0.47858036131771
4445.6281 0.47974758881963
4454.5075 0.4808417569055
4463.3869 0.48192368929157
4472.2663 0.48300125562251
4481.1457 0.48407453747707
4490.0251 0.48514353485527
4498.9045 0.4862082477571
4507.7839 0.48648735608161
4516.6633 0.48665435070465
4525.5427 0.48681932666171
4534.4221 0.48697929050002
4543.3015 0.48709480916267
4552.1809 0.48702706384132
4561.0603 0.48658913407006
4569.9397 0.48574422182549
4578.8191 0.48465194347866
4587.6985 0.48348060498993
4596.5779 0.4822947798716
4605.4573 0.4811026166142
4614.3367 0.47990408394548
4623.2161 0.47868791002145
4632.0955 0.47736525840897
4640.9749 0.47570399792182
4649.8543 0.47348187169842
4658.7337 0.47074528845487
4667.6131 0.46774844698172
4676.4925 0.46468143143356
4685.3719 0.46159833385143
4694.2513 0.45850241059566
4703.1307 0.45535640882535
4712.0101 0.45193544423439
4720.8894 0.44775194516534
4729.7688 0.44244837702109
4738.6482 0.43623060941703
4747.5276 0.42960439517174
4756.407 0.42287955648865
4765.2864 0.41612814077778
4774.1658 0.40935361160081
4783.0452 0.40253827645016
4791.9246 0.39553808202622
4800.804 0.38796821845054
4809.6834 0.37944968927091
4818.5628 0.37004786839226
4827.4422 0.36018636850852
4836.3216 0.35019012267113
4845.201 0.34015842718444
4854.0804 0.33013549596519
4862.9598 0.32022100947102
4871.8392 0.3105150764891
4880.7186 0.3010025689534
4889.598 0.29157332754833
4898.4774 0.28214164504501
4907.3568 0.27268217416111
4916.2362 0.2631928363718
4925.1156 0.25367363167709
4933.995 0.24412715958025
4942.8744 0.23461184943899
4951.7538 0.22539581092115
4960.6332 0.21694453660445
4969.5126 0.20948235176525
4978.392 0.20271206084175
4987.2714 0.19618290537591
4996.1508 0.18967406723914
5005.0302 0.18296845869356
5013.9095 0.17612496793546
5022.7889 0.16928454812662
5031.6683 0.16244721620568
5040.5477 0.15561302155596
5049.4271 0.14878542880845
5058.3065 0.14198731695734
5067.1859 0.13527153585261
5076.0653 0.12868048401396
5084.9447 0.12219501146827
5093.8241 0.11575882979697
5102.7035 0.10933522858659
5111.5829 0.1029150644298
5120.4623 0.096497803007288
5129.3417 0.090083452531905
5138.2211 0.08367644692378
5147.1005 0.077348976522902
5155.9799 0.071383570270999
5164.8593 0.066202859883125
5173.7387 0.061938673486423
5182.6181 0.058263403488444
5191.4975 0.054782252145994
5200.3769 0.051327762860907
5209.2563 0.047875253304577
5218.1357 0.044424309387833
5227.0151 0.040974932749142
5235.8945 0.037529497802363
5244.7739 0.034127071542112
5253.6533 0.03092163938553
5262.5327 0.028145150536453
5271.4121 0.025870936125685
5280.2915 0.023920225471078
5289.1709 0.022076435010632
5298.0503 0.020247372890076
5306.9296 0.018419374042299
5315.809 0.016592206894535
5324.6884 0.014766776935931
5333.5678 0.012962917736133
5342.4472 0.011270319466562
5351.3266 0.0098424592193004
5360.206 0.008750332217686
5369.0854 0.0078928009610167
5377.9648 0.0071207177457684
5386.8442 0.0063620080914798
5395.7236 0.00560398480335
5404.603 0.0048463074200043
5413.4824 0.0040889760229743
5422.3618 0.003331990449178
5431.2412 0.0025753507801658
5440.1206 0.0018190570159376
5449 0.0010631092379505
